time,V0,V1,V2,V4,V6,V8,V9,V10,V15,V16,V19,V21,V24,V29
4/6/20 4:00,1354.513742,1760.585099,129734.9965,1096.30565,136.0231224,327.0185128,4096.513712,688.4835625,7361.162194,30804.97304,199.0929418,101.4511983,70486.55706,75182.64884
4/6/20 5:00,1332.584118,1755.549947,130794.8536,231.6402121,111.0327553,305.0560869,4025.404319,682.2693804,7352.577438,30118.82086,195.7651672,84.46509569,69853.94038,76197.23699
4/6/20 6:00,1343.015504,1752.690271,128765.8965,206.5422018,113.6182717,320.3081728,4023.568176,668.1448042,7306.5462,29056.98999,201.7732449,86.47652239,71119.40467,76672.5904
4/6/20 7:00,1334.129755,1727.227995,124435.8268,195.9689388,105.168934,318.1578318,4020.214215,659.6119879,7300.382802,30180.3139,194.2791888,62.32871263,67028.70445,77216.31882
4/6/20 8:00,1324.502718,1753.478461,128163.3569,170.983236,109.941395,308.5914287,3988.77013,666.1215542,7293.312435,30088.38903,204.7155225,100.2304493,70746.87141,82303.40447
4/6/20 9:00,1382.756889,1732.253346,129483.6395,224.7154301,107.0222609,345.0986751,4107.687639,657.8385983,7729.237357,29291.03708,206.7089592,97.22048149,60419.76609,69393.6904
4/6/20 10:00,1488.544252,1969.101709,130070.9611,172.5412949,114.0637208,388.6970604,4458.590098,704.9291573,8395.867607,32074.65908,235.7641831,64.27736513,56733.35944,77876.10352
4/6/20 11:00,1190.082235,1596.971004,122225.7121,242.924845,102.1278691,294.0077114,3598.455916,611.0637245,7281.994615,27994.81011,206.8293809,67.70622456,57342.70099,65281.17657
4/6/20 12:00,1285.689432,1741.676704,125506.1338,227.7214355,109.5786094,331.6896302,3880.191188,623.7413867,7394.335076,28408.95759,203.5031918,86.69953675,62796.05218,68538.35701
4/6/20 13:00,1319.455417,1728.829579,125196.5184,254.259482,111.6962791,328.668853,3947.377239,642.6175256,7379.135304,29338.14286,199.5978095,95.80126676,64045.46398,70456.67339
4/6/20 14:00,1317.898563,1722.816016,123928.7509,270.5197549,122.078361,330.4457272,3973.120252,648.6666012,7324.073539,29976.42378,200.5161816,59.25480833,66163.49639,73743.04158
4/6/20 15:00,1312.624869,1722.226977,125089.5669,230.4322447,118.9163019,325.4696916,3950.731006,650.0799667,7317.743878,30435.32597,199.2783369,75.36551188,66820.81473,75775.41939
4/6/20 16:00,1310.331238,1728.846785,125791.2426,266.2281435,92.97541964,325.4061934,3948.361104,648.1218331,7273.434263,28929.36091,199.1038062,69.42976226,66933.75692,77483.04517
4/6/20 17:00,1312.569945,1735.608761,124946.5406,271.2307841,80.40479738,325.5482513,3932.060633,641.4465496,7272.790244,28987.87566,198.9096506,78.5229862,66358.52761,74976.08711
4/6/20 18:00,1301.358603,1733.301533,125319.5098,277.4480205,109.2777246,330.3929882,3930.548118,636.3813146,7279.816593,29890.79824,199.4052519,85.55569827,65398.48571,72903.77436
4/6/20 19:00,1307.484967,1744.48234,122646.7338,280.6351999,133.572836,320.9363225,3903.664195,639.2582015,7316.612283,29089.02296,199.0695759,82.80358252,63353.54454,76180.57087
4/6/20 20:00,1297.203417,1734.077092,126237.1194,156.1263963,119.6785649,335.8430967,3897.057954,634.9518375,7313.589786,28944.20849,199.1040805,86.0477406,62346.98177,78779.63292
4/6/20 21:00,1300.606049,1754.879712,125384.9452,194.0377558,110.7465477,337.1534806,3895.34435,635.9007939,7380.197779,29956.07119,191.9951833,101.9323286,58802.65795,72113.09572
4/6/20 22:00,1323.070309,1775.900857,126425.8892,290.9476293,111.7990273,322.5267262,3910.329543,629.8530727,7445.043266,29054.27974,197.1819735,132.1906124,62005.21557,74657.16344
4/6/20 23:00,1276.992494,1714.950038,123877.202,237.767401,107.3012803,314.6598229,3790.303974,624.7508887,7289.176453,28266.88448,195.7616063,89.50836741,60108.20449,72042.89566
